col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,eval
11,7,1,2,5,5,5,5,3,0,5.11
11,7,1,2,5,7,7,5,3,0,-7.79
11,11,1,2,5,7,7,5,3,0,-90.36
11,11,1,2,8,8,7,5,3,0,-94.61
11,11,3,4,8,8,7,5,3,0,-13.33
11,11,6,5,8,8,7,5,3,0,10.05
11,11,6,5,9,9,9,5,3,0,-2.72
11,11,6,5,9,9,9,6,6,0,22.93
11,11,6,5,9,9,9,8,8,0,26.53
11,11,6,5,9,9,10,10,9,0,13.95
11,11,7,8,9,9,10,10,9,0,30.17
13,13,7,8,9,9,10,10,9,0,25.26
13,13,7,8,10,12,10,10,9,0,7.67
13,13,9,10,10,12,10,10,9,0,10.75
13,13,9,10,13,13,10,10,9,0,-2.67
13,13,9,10,13,13,11,11,11,0,-15.08
13,13,9,10,13,13,14,12,11,0,-31.51
11,11,9,10,11,11,12,10,10,10,-4.69
11,11,9,10,12,13,13,10,10,10,-21.81
10,10,11,10,11,12,12,9,9,0,18.46
9,9,10,9,10,11,11,10,9,0,28.73
9,9,10,12,11,11,11,10,9,0,19.49
9,9,10,12,13,12,12,10,9,0,9.44
10,11,11,12,13,12,12,10,9,0,3.32
10,11,11,12,14,14,13,10,9,0,-15.94
11,11,11,11,11,11,12,11,9,0,17.47
13,13,11,11,11,11,12,11,9,0,13.84
13,13,11,11,12,13,13,11,9,0,3.46
9,9,7,7,8,9,9,7,5,0,28.98
9,9,9,9,8,9,9,7,5,0,31.71
9,9,9,9,10,11,9,7,5,0,23.64
9,9,10,11,11,11,9,7,5,0,18.58
9,9,10,11,11,11,9,8,8,0,29
5,5,6,7,7,7,5,4,4,0,33.68
5,5,6,7,7,7,5,5,7,0,28.75
6,7,7,7,7,7,5,5,7,0,26.08
2,3,3,3,3,3,1,1,3,0,21.34
2,3,3,3,3,3,4,2,3,0,28.59
2,3,3,3,3,3,4,5,4,0,28.32
4,4,4,3,3,3,4,5,4,0,31.8
4,4,4,3,4,5,5,5,4,0,31.74
4,4,6,5,4,5,5,5,4,0,36.23
0,0,2,1,0,1,1,1,0,0,29.91
0,0,2,3,2,1,1,1,0,0,28.31
2,2,2,3,2,1,1,1,0,0,31.95
4,3,3,3,2,1,1,1,0,0,31.62
4,3,3,3,3,3,2,1,0,0,28.87
4,4,4,5,3,3,2,1,0,0,24.8
4,4,6,7,3,3,2,1,0,0,14.1
4,4,6,7,4,4,4,1,0,0,14.42
4,4,6,7,8,4,4,1,0,0,14.51
4,4,6,7,8,4,4,3,2,0,19.44
4,4,6,7,8,4,4,4,5,0,28.28
0,0,2,3,4,0,0,0,1,0,22.63
2,2,2,3,4,0,0,0,1,0,29.19
2,2,2,3,4,1,2,1,1,0,27.71
4,3,3,3,4,1,2,1,1,0,29.89
4,3,3,3,4,3,4,1,1,0,29.03
5,5,4,3,4,3,4,1,1,0,26.98
6,6,6,3,4,3,4,1,1,0,16.45
6,6,6,3,4,3,4,4,2,0,15.04
6,6,6,7,4,3,4,4,2,0,22.57
6,6,6,7,4,5,6,4,2,0,19.53
8,7,7,7,4,5,6,4,2,0,20.26
8,7,7,7,6,7,6,4,2,0,23
8,7,7,7,6,7,6,4,6,0,36.13
8,7,7,8,8,8,6,4,6,0,34.6
9,9,8,8,8,8,6,4,6,0,31.04
11,11,8,8,8,8,6,4,6,0,23.3
9,9,6,7,6,5,2,3,3,0,14.64
9,9,6,7,6,5,5,4,3,0,24.67
9,9,6,7,6,5,5,5,6,0,34.71
9,9,6,7,7,7,6,5,6,0,34.46
9,9,6,7,7,7,7,7,7,0,34.42
9,9,8,8,8,7,7,7,7,0,42.32
9,9,8,8,9,9,8,7,7,0,41.65
9,9,8,8,9,9,9,10,7,0,28.9
9,10,10,9,9,9,9,10,7,0,26.65
12,11,10,9,9,9,9,10,7,0,29.23
12,11,11,11,10,9,9,10,7,0,24.21
12,12,13,12,10,9,9,10,7,0,6.19
12,12,13,12,11,11,10,10,7,0,10.76
11,11,12,11,10,10,9,9,9,0,28.56
11,11,12,11,10,10,10,12,9,0,14.41
11,11,12,11,11,12,11,12,9,0,3.83
9,9,10,9,9,10,9,10,9,0,32.25
9,9,10,10,12,10,9,10,9,0,18.98
9,9,10,10,12,12,11,10,9,0,16.05
12,10,10,10,12,12,11,10,9,0,14.37
11,9,9,9,11,11,10,10,10,0,28.2
7,5,5,5,7,7,6,6,6,0,37.53
7,7,6,6,7,7,6,6,6,0,41.74
10,8,6,6,7,7,6,6,6,0,42.73
10,8,6,6,7,8,8,7,6,0,39.77
10,8,8,8,7,8,8,7,6,0,41.45
11,11,8,8,7,8,8,7,6,0,39.66
11,11,10,10,7,8,8,7,6,0,36.8
11,11,10,10,10,9,8,7,6,0,32.16
14,12,10,10,10,9,8,7,6,0,29.79
10,8,6,6,6,5,4,3,2,0,21.35
10,8,8,7,7,5,4,3,2,0,22.24
10,10,10,7,7,5,4,3,2,0,13.87
10,10,10,7,7,5,4,5,4,0,24.46
10,10,10,7,7,6,7,5,4,0,35.2
10,10,10,7,7,8,9,5,4,0,33.11
10,10,10,7,7,8,9,7,6,0,38.44
6,6,6,3,3,4,5,3,2,0,29.61
6,6,6,5,5,4,5,3,2,0,30.55
7,7,8,5,5,4,5,3,2,0,28.64
7,7,8,5,5,4,5,5,4,0,36.9
9,9,8,5,5,4,5,5,4,0,36.56
9,9,8,5,5,6,6,6,4,0,24.72
9,9,8,7,7,6,6,6,4,0,33.81
9,9,8,7,7,7,8,7,4,0,29.16
9,9,9,9,8,7,8,7,4,0,26.67
5,5,5,5,4,3,4,3,0,0,18.6
7,7,5,5,4,3,4,3,0,0,16.78
7,7,5,5,4,5,6,3,0,0,12.84
7,7,6,6,6,5,6,3,0,0,14.05
7,7,6,6,6,5,6,6,5,0,39.88
7,7,6,6,6,5,6,8,7,0,36.49
7,7,6,6,6,7,8,8,7,0,38.66
9,9,6,6,6,7,8,8,7,0,38.94
9,9,9,7,6,7,8,8,7,0,38.87
9,9,9,8,8,8,8,8,7,0,42.41
11,11,9,8,8,8,8,8,7,0,43.33
11,11,11,10,8,8,8,8,7,0,35.61
11,11,11,10,9,9,10,8,7,0,37.56
7,7,7,6,5,5,6,4,3,0,32.84
7,7,7,7,7,6,6,4,3,0,32.12
7,7,7,7,7,6,6,6,5,0,39.87
7,7,7,7,8,8,7,6,5,0,35.49
9,9,7,7,8,8,7,6,5,0,34.93
9,9,8,9,9,8,7,6,5,0,32.46
9,9,8,9,9,8,7,7,8,0,40.99
9,9,8,9,9,9,9,8,8,0,40.8
9,9,10,11,9,9,9,8,8,0,35.06
10,11,11,11,9,9,9,8,8,0,35.01
12,12,12,11,9,9,9,8,8,0,33.94
12,12,12,11,10,10,11,8,8,0,25.9
14,14,12,11,10,10,11,8,8,0,19.6
14,14,12,11,11,12,12,8,8,0,9.75
10,10,8,7,7,8,8,4,4,0,34.85
10,10,8,8,9,9,8,4,4,0,27.69
10,10,8,8,9,9,8,6,6,0,34.89
10,10,8,8,9,10,11,6,6,0,26.64
10,10,8,10,11,10,11,6,6,0,17.55
10,11,11,10,11,10,11,6,6,0,20.56
6,7,7,6,7,6,7,2,2,0,18.31
6,7,7,6,7,8,9,2,2,0,14.85
8,8,8,6,7,8,9,2,2,0,13.84
8,8,8,6,7,8,9,4,4,0,25.09
8,8,8,9,8,8,9,4,4,0,30.31
4,4,4,5,4,4,5,0,0,0,22.82
4,4,4,5,5,6,6,0,0,0,22.22
4,5,6,6,5,6,6,0,0,0,20.59
4,5,7,7,7,6,6,0,0,0,17.71
4,5,7,7,7,6,6,4,0,0,11.7
4,5,7,7,9,8,6,4,0,0,2.3
4,5,7,7,9,8,7,7,0,0,-12.44
4,5,9,9,9,8,7,7,0,0,-20.51
4,5,9,9,9,8,7,7,4,0,6.35
4,5,9,9,9,8,10,8,4,0,1.71
4,5,9,11,11,8,10,8,4,0,-22.99
4,5,9,11,11,11,11,8,4,0,-20.1
0,1,5,7,7,7,7,4,0,0,-21.9
2,3,5,7,7,7,7,4,0,0,-7.3
9,5,5,7,8,8,9,5,4,0,30.79
9,5,5,7,8,10,11,5,4,0,18.67
5,1,1,3,4,6,7,1,0,0,13.11
5,1,1,6,5,6,7,1,0,0,3.58
5,5,1,6,5,6,7,1,0,0,-100.41
5,5,5,6,5,6,7,1,0,0,16.72
5,5,5,6,5,6,7,3,2,0,21.46
6,6,7,6,5,6,7,3,2,0,19.06
8,8,7,6,5,6,7,3,2,0,17.44
10,10,7,6,5,6,7,3,2,0,6.09
10,10,7,7,7,7,7,3,2,0,23.47
10,10,9,8,8,7,7,3,2,0,26.6
10,10,9,8,8,7,7,4,5,0,38.18
13,11,9,8,8,7,7,4,5,0,36.94
13,11,9,9,9,9,7,4,5,0,31.25
13,11,11,11,9,9,7,4,5,0,27.88
9,7,7,7,5,5,3,0,1,0,17.21
11,10,8,9,5,5,3,4,1,0,-9.6
11,10,8,9,5,5,6,5,1,0,7.03
11,10,8,9,6,7,7,5,1,0,4.59
11,10,8,9,8,8,8,5,1,0,14.38
11,10,8,9,10,10,8,5,1,0,5.63
11,11,11,9,10,10,8,5,1,0,2.54
13,12,12,9,10,10,8,5,1,0,3.79
14,14,13,9,10,10,8,5,1,0,-3.33
13,13,12,8,9,9,7,4,3,0,14.94
13,13,12,11,10,9,7,4,3,0,9.41
13,13,12,11,10,9,11,4,3,0,-8.46
12,12,11,10,9,8,10,3,5,0,8.44
12,12,11,10,9,8,10,6,6,0,26.1
12,12,11,10,9,8,10,9,7,0,22.27
12,12,11,10,10,11,10,9,7,0,22.44
12,12,11,11,12,12,10,9,7,0,9.6
12,13,13,12,12,12,10,9,7,0,4.45
12,13,13,13,13,14,10,9,7,0,-17.74
11,12,12,12,12,13,9,8,8,9,-16.03
10,11,11,11,11,12,9,8,8,9,-1.26
12,12,12,11,11,12,9,8,8,9,-2.78
14,13,13,11,11,12,9,8,8,9,-8.11
13,12,12,10,10,11,8,10,8,0,-2.22
9,8,8,6,6,7,4,6,4,0,8.68
10,10,9,6,6,7,4,6,4,0,0.82
6,6,5,2,2,3,0,2,0,0,-8.92
6,6,5,2,2,3,4,2,0,0,16.54
6,6,5,4,4,3,4,2,0,0,23.62
6,6,7,6,4,3,4,2,0,0,20.47
6,6,7,6,4,3,4,2,4,0,27.15
6,6,7,6,6,5,4,2,4,0,26.48
6,6,7,6,6,5,5,5,4,0,39
6,6,7,6,7,8,5,5,4,0,29.97
8,8,7,6,7,8,5,5,4,0,31.21
8,8,8,8,8,8,5,5,4,0,22.44
11,9,8,8,9,9,9,8,7,0,43.12
11,9,10,10,9,9,9,8,7,0,39.07
11,9,10,10,9,9,9,10,9,0,36.89
11,9,10,10,10,11,10,10,9,0,29.74
12,12,10,10,10,11,10,10,9,0,24.84
12,12,10,10,10,12,12,11,9,0,12.2
12,12,12,12,10,12,12,11,9,0,2.26
12,12,12,12,10,12,13,14,9,0,-17.25
10,10,10,10,8,10,11,12,9,0,12.2
10,10,10,10,11,11,11,12,9,0,15.59
6,6,6,6,7,7,7,8,5,0,26.02
6,6,7,8,8,7,7,8,5,0,24.44
8,8,7,8,8,7,7,8,5,0,28.53
0,0,0,0,0,0,0,0,0,0,19.2
2,1,1,0,0,0,0,0,0,0,34.48
2,1,1,1,2,1,0,0,0,0,33.15
2,3,3,1,2,1,0,0,0,0,27.76
6,3,3,1,2,1,0,0,0,0,27.85
6,3,3,1,2,2,2,1,0,0,26.46
6,3,3,3,3,3,2,1,0,0,23.46
6,3,3,3,3,3,2,3,2,0,26.14
6,3,3,3,3,4,5,3,2,0,31.11
6,3,3,3,3,4,5,4,5,0,31.91
6,3,3,4,5,5,5,4,5,0,33.63
6,6,4,4,5,5,5,4,5,0,40.77
6,6,4,4,5,5,6,6,6,0,37.63
6,6,4,4,5,7,8,6,6,0,30.53
6,6,4,4,5,10,9,6,6,0,18.68
6,6,4,4,5,11,12,6,6,0,0.64
6,6,6,6,5,11,12,6,6,0,7.03
9,7,6,6,5,11,12,6,6,0,11.49
9,7,6,7,8,11,12,6,6,0,19.14
10,10,6,7,8,11,12,6,6,0,4.45
6,6,2,3,4,7,8,2,2,0,0.2
6,6,2,3,4,7,8,3,5,0,-5.69
6,6,5,4,4,7,8,3,5,0,16.2
6,6,5,4,4,7,8,6,6,0,30.18
6,6,5,6,6,7,8,6,6,0,36.99
6,6,7,8,6,7,8,6,6,0,34.32
9,7,7,8,6,7,8,6,6,0,37.65
9,9,9,8,6,7,8,6,6,0,36.65
11,10,10,8,6,7,8,6,6,0,39.61
11,10,10,8,9,8,8,6,6,0,38.74
13,12,10,8,9,8,8,6,6,0,36.12
13,12,10,8,9,9,11,6,6,0,25.82
13,12,10,10,10,10,11,6,6,0,23.47
13,12,12,11,11,10,11,6,6,0,24.14
13,12,12,11,13,12,11,6,6,0,6.68
14,14,13,11,13,12,11,6,6,0,-11.36
14,14,14,14,13,12,11,6,6,0,-4.44
13,13,13,13,12,11,10,7,6,0,6.98
12,12,12,12,11,10,9,7,7,0,22.48
12,12,12,12,11,10,9,9,9,0,28.27
14,13,13,12,11,10,9,9,9,0,24.17
14,13,13,12,11,10,11,11,9,0,10.26
14,13,13,12,13,12,11,11,9,0,-3.21
14,14,14,14,13,12,11,11,9,0,-3.62
14,14,14,14,13,13,13,12,9,0,-16.65
11,11,11,11,10,10,10,9,7,0,25.53
13,13,11,11,10,10,10,9,7,0,19.22
13,13,11,12,12,11,10,9,7,0,7.01
9,9,7,8,8,7,6,5,3,0,20
9,9,7,8,8,7,8,7,3,0,18.46
9,9,7,8,8,7,8,7,7,0,40.89
11,11,7,8,8,7,8,7,7,0,38.82
11,11,7,8,8,10,9,7,7,0,29.52
11,11,7,8,11,11,9,7,7,0,19.47
11,11,10,9,11,11,9,7,7,0,21.63
13,13,10,9,11,11,9,7,7,0,18.19
13,13,10,9,11,11,10,10,7,0,14.73
9,9,6,5,7,7,6,6,3,0,13.61
9,9,7,8,7,7,6,6,3,0,16.42
11,11,7,8,7,7,6,6,3,0,13.36
12,11,9,9,4,5,9,8,7,6,-18.04
11,10,8,8,7,4,8,7,6,5,-39.87
11,10,8,8,7,4,8,8,8,7,-76.46
11,10,10,10,7,4,8,8,8,7,-60.45
9,8,8,8,5,6,6,6,6,0,40.87
9,8,8,8,8,7,6,6,6,0,43.2
10,10,9,8,8,7,6,6,6,0,42.96
12,12,9,8,8,7,6,6,6,0,41.86
12,12,11,10,8,7,6,6,6,0,40.01
13,13,13,10,8,7,6,6,6,0,34.73
13,13,13,10,10,9,6,6,6,0,23.97
13,13,13,10,10,9,9,7,6,0,31.32
13,13,13,12,12,9,9,7,6,0,25.29
12,9,9,9,9,9,8,3,4,0,22.92
12,9,9,9,9,11,10,3,4,0,13.97
12,9,9,9,9,11,10,5,6,0,25.32
12,11,11,9,9,11,10,5,6,0,27.86
14,13,11,9,9,11,10,5,6,0,20.03
14,13,11,12,10,11,10,5,6,0,-5.05
14,13,11,12,12,13,10,5,6,0,-0.17
14,13,11,14,14,13,10,5,6,0,-32.94
10,9,7,10,10,9,6,1,2,0,-14.31
10,9,7,10,10,9,6,4,3,0,0.5
9,8,6,9,9,8,5,4,4,0,17.43
9,8,6,10,10,10,5,4,4,0,9.29
9,8,6,10,10,10,6,6,5,0,10.2
11,10,10,10,12,12,11,10,8,0,19.28
12,12,11,10,12,12,11,10,8,0,4.99
12,12,12,13,12,12,11,10,8,0,6.91
14,14,12,13,12,12,11,10,8,0,-0.35
14,14,15,14,12,12,11,10,8,0,-15.14
10,6,7,7,8,8,5,4,3,0,13.32
10,6,7,7,8,8,5,5,6,0,32.86
10,6,7,7,8,8,7,7,6,0,34.59
10,6,7,7,8,8,8,8,8,0,36.91
10,6,7,7,8,8,8,10,10,0,23.34
10,9,8,7,8,8,8,10,10,0,31.84
6,5,4,3,4,4,4,6,6,0,30.7
6,5,4,5,5,5,4,6,6,0,36.52
6,6,6,6,5,5,4,6,6,0,37.3
6,6,6,6,5,6,7,6,6,0,39.81
6,6,6,6,7,8,7,6,6,0,39.12
6,6,6,9,8,8,7,6,6,0,33.84
8,7,7,9,8,8,7,6,6,0,37.24
10,9,7,9,8,8,7,6,6,0,37.05
10,9,7,9,8,8,8,8,7,0,36.28
10,9,7,9,10,10,8,8,7,0,28.91
12,11,7,9,10,10,8,8,7,0,22.32
11,10,6,8,9,9,7,7,8,7,6.75
11,10,6,8,9,9,9,9,8,7,5.74
10,9,9,7,8,8,8,8,7,0,41.23
10,9,9,10,9,8,8,8,7,0,40.09
10,9,9,10,9,10,9,9,7,0,31.07
10,10,11,11,9,10,9,9,7,0,19.92
10,10,11,11,11,12,9,9,7,0,11.59
12,12,11,11,11,12,9,9,7,0,9.9
8,8,7,7,7,8,5,5,3,0,17.46
8,8,7,8,9,9,5,5,3,0,12.57
8,8,7,8,9,9,9,5,3,0,17.83
8,8,9,10,9,9,9,5,3,0,13.64
8,8,9,10,9,9,9,9,3,0,7.52
8,8,9,10,9,9,9,9,7,0,30.24
8,8,9,10,10,11,10,9,7,0,24.14
10,10,9,10,10,11,10,9,7,0,24.87
10,11,11,11,10,11,10,9,7,0,17.27
10,11,11,12,12,12,10,9,7,0,4.15
12,13,11,12,12,12,10,9,7,0,-3.35
12,13,13,13,13,12,10,9,7,0,-1.14
8,9,9,9,9,8,6,5,3,0,15.45
10,11,9,9,9,8,6,5,3,0,14.12
10,11,11,11,9,8,6,5,3,0,11.37
10,11,11,11,9,8,6,6,6,0,33.56
10,11,11,11,11,10,6,6,6,0,25.52
12,13,11,11,11,10,6,6,6,0,22
12,13,11,11,11,10,9,7,6,0,23.39
8,9,7,7,7,6,5,3,2,0,21.04
10,11,7,7,7,6,5,3,2,0,14.36
10,11,9,9,7,6,5,3,2,0,10.36
10,11,9,9,7,6,5,4,5,0,23.65
10,11,9,9,7,6,5,6,7,0,22.44
10,11,11,11,7,6,5,6,7,0,20.53
10,11,13,13,7,6,5,6,7,0,-9.29
6,7,9,9,3,2,1,2,3,0,-10.4
8,9,9,9,3,2,1,2,3,0,7.74
8,9,9,9,3,3,3,3,3,0,17.58
8,9,9,9,6,4,3,3,3,0,24.42
12,9,9,9,6,4,3,3,3,0,25.41
12,9,9,9,6,5,5,4,3,0,27.5
12,11,11,9,6,5,5,4,3,0,24.92
12,11,11,9,6,8,6,4,3,0,13.59
12,11,11,9,6,8,6,6,5,0,20.76
13,14,11,9,6,8,6,6,5,0,3.21
13,14,11,9,6,8,9,7,5,0,1.23
9,10,7,5,2,4,5,3,1,0,-9.44
11,12,7,5,2,4,5,3,1,0,-66.28
11,12,7,5,2,8,5,3,1,0,-95.77
10,11,6,4,1,7,4,2,1,3,-117.6
10,11,6,4,1,7,4,4,3,3,-116.74
10,11,6,4,1,7,4,4,4,6,-156.3
10,11,6,4,1,7,5,6,5,6,-155.72
10,11,6,4,1,8,8,6,5,6,-157.27
10,11,6,4,1,8,8,6,7,8,-196.91
9,10,8,7,1,7,7,7,8,7,-196.68
9,10,8,7,1,7,9,9,8,7,-196.85
9,10,8,7,1,7,11,11,8,7,-206.85
9,10,8,7,1,7,11,11,10,9,-287.55
11,12,8,7,1,7,11,11,10,9,-284.8
10,11,7,7,1,8,10,10,9,8,-236.84
6,7,3,3,1,4,6,6,5,4,-31.71
9,8,3,3,1,4,6,6,5,4,-34.79
9,8,3,3,1,4,6,6,7,6,-59.63
9,8,5,5,1,4,6,6,7,6,-156.88
9,8,5,5,1,7,7,6,7,6,-169.44
9,8,7,7,1,7,7,6,7,6,-170.59
5,4,3,3,1,3,3,2,3,2,16.22
5,4,5,5,1,3,3,2,3,2,0.64
7,6,5,5,1,3,3,2,3,2,0.25
7,6,5,5,1,3,4,4,4,2,4.69
6,5,4,4,3,3,3,3,3,0,34.53
6,5,4,4,4,4,5,3,3,0,33.84
6,5,4,4,5,6,6,3,3,0,32.11
6,5,4,4,5,6,6,6,4,0,34.86
6,6,7,4,5,6,6,6,4,0,28.74
6,6,7,6,7,6,6,6,4,0,29.62
9,7,7,6,7,6,6,6,4,0,33
9,7,8,9,7,6,6,6,4,0,26.3
9,7,8,9,9,8,6,6,4,0,19.43
9,9,10,9,9,8,6,6,4,0,19.49
12,10,10,9,9,8,6,6,4,0,23.42
12,10,10,9,10,11,6,6,4,0,16.47
12,10,10,9,10,11,8,8,4,0,17.8
12,10,10,11,12,11,8,8,4,0,10.61
8,6,6,7,8,7,4,4,0,0,8.64
8,6,6,7,8,7,6,6,0,0,8.1
8,7,8,8,8,7,6,6,0,0,7.48
8,7,8,8,8,8,8,7,0,0,0.6
8,9,10,8,8,8,8,7,0,0,-9.28
8,9,10,10,10,8,8,7,0,0,-12.3
11,10,10,10,10,8,8,7,0,0,-1.44
13,12,10,10,10,8,8,7,0,0,-10.82
13,12,12,12,10,10,11,10,0,0,-11.7
13,12,12,12,10,12,13,10,0,0,-27.18
12,11,11,11,9,11,12,9,1,2,-33.44
12,11,11,12,12,11,12,9,1,2,-26.32
13,13,12,12,12,11,12,9,1,2,-33.09
11,11,10,10,10,9,10,7,2,0,7.16
11,11,10,10,10,9,10,7,6,0,31.41
11,11,11,11,12,9,10,7,6,0,15.75
11,11,11,11,12,12,11,7,6,0,20.37
10,10,10,10,11,11,10,7,7,0,30.22
9,9,9,9,10,10,9,8,7,0,35.16
5,5,5,5,6,6,5,4,3,0,28.89
7,6,6,5,6,6,5,4,3,0,29.32
7,8,8,5,6,6,5,4,3,0,18.87
7,8,8,8,7,6,5,4,3,0,17.28
9,9,9,8,7,6,5,4,3,0,13.98
11,10,10,8,7,6,5,4,3,0,12.32
11,10,11,11,7,6,5,4,3,0,-1.32
10,9,10,10,6,5,4,5,3,0,5.51
10,9,10,10,6,5,6,7,3,0,4.52
9,8,9,9,5,4,5,6,5,0,10.91
5,4,5,5,1,0,1,2,1,0,2.1
5,4,5,5,1,0,1,2,3,3,-16.5
4,3,4,4,1,1,1,1,2,2,21.66
4,3,4,4,3,3,1,1,2,2,21.78
4,5,5,5,3,3,1,1,2,2,16.9
3,4,4,4,2,2,1,3,1,0,18.82
3,4,4,4,2,3,4,3,1,0,14.94
3,4,4,4,4,5,4,3,1,0,21.16
3,4,4,4,4,5,4,4,4,0,31.07
5,6,4,4,4,5,4,4,4,0,35.91
5,6,6,5,5,5,4,4,4,0,38.89
7,7,7,5,5,5,4,4,4,0,36.8
3,3,3,4,4,4,2,1,0,0,26.42
3,3,3,4,4,4,2,2,3,0,32.11
5,4,4,4,4,4,2,2,3,0,33.95
6,6,5,4,4,4,2,2,3,0,32.72
6,6,5,4,4,4,2,6,3,0,6.38
6,6,5,4,4,5,5,6,3,0,21.2
6,6,5,5,6,6,5,6,3,0,21.41
6,6,5,5,6,7,7,7,3,0,20.78
9,7,5,5,6,7,7,7,3,0,19.27
8,6,4,4,5,6,6,6,5,0,40.03
9,9,4,4,5,6,6,6,5,0,36.19
9,9,6,6,5,6,6,6,5,0,38.43
9,9,8,8,5,6,6,6,5,0,36.65
10,10,10,8,5,6,6,6,5,0,34.56
10,10,10,8,7,7,7,6,5,0,38.07
6,6,6,4,3,3,3,2,1,0,28.97
6,6,6,4,3,3,3,4,3,0,30.64
6,6,6,4,4,4,5,4,3,0,31.17
8,8,6,4,4,4,5,4,3,0,29.84
8,8,6,6,5,5,5,4,3,0,30.37
8,8,6,7,7,6,5,4,3,0,22.54
8,8,6,8,8,8,5,4,3,0,12.28
8,8,9,9,8,8,5,4,3,0,19.22
7,7,8,8,7,7,4,4,4,0,34.87
0,0,0,0,0,0,0,0,0,0,19.2
0,0,1,2,1,0,0,0,0,0,32.47
2,2,1,2,1,0,0,0,0,0,32.09
2,2,1,2,1,0,1,1,2,0,31.54
2,2,1,2,3,2,1,1,2,0,31.93
2,3,3,3,3,2,1,1,2,0,31.93
6,3,3,3,3,2,1,1,2,0,32.92
6,6,4,3,3,2,1,1,2,0,29.98
6,6,4,3,3,4,3,1,2,0,27.21
6,6,4,3,3,4,3,3,4,0,32.26
6,6,4,3,3,4,4,5,5,0,32.38
6,6,5,5,4,4,4,5,5,0,40.66
6,6,5,5,5,6,5,5,5,0,39.86
6,6,6,6,7,6,5,5,5,0,40.09
6,6,6,6,7,6,6,7,6,0,37.24
6,6,7,8,8,6,6,7,6,0,34.77
6,6,7,8,8,8,8,7,6,0,36.48
9,7,7,8,8,8,8,7,6,0,40.1
9,8,9,9,8,8,8,7,6,0,37.44
9,10,11,9,8,8,8,7,6,0,29.02
12,11,11,9,8,8,8,7,6,0,38.54
12,11,11,9,8,8,8,9,8,0,39.75
12,11,11,9,9,10,9,9,8,0,36.91
12,11,11,12,10,10,9,9,8,0,27.73
13,13,12,12,10,10,9,9,8,0,26.18
13,13,12,12,10,10,10,10,10,0,19.9
13,13,12,12,11,12,12,13,10,0,-0.29
9,9,8,8,7,8,8,9,6,0,27.6
9,9,8,10,9,8,8,9,6,0,24.13
9,9,8,10,9,10,10,9,6,0,20.32
9,9,8,10,11,12,10,9,6,0,8.16
11,11,8,10,11,12,10,9,6,0,-4.99
11,11,11,11,11,12,10,9,6,0,7.62
11,11,11,11,13,14,10,9,6,0,-17.95
11,11,11,11,13,14,12,11,6,0,-15.19
11,14,12,11,13,14,12,11,6,0,-59.86
7,10,8,7,9,10,8,7,2,0,-40.16
5,8,6,5,7,8,6,5,2,0,-17.9
5,8,6,5,9,10,6,5,2,0,-44.37
5,8,8,7,9,10,6,5,2,0,-34.76
4,7,7,6,8,9,5,4,4,0,-4.43
4,8,8,8,8,9,5,4,4,0,-4.86
4,8,9,10,9,9,5,4,4,0,-15.45
8,8,9,10,9,9,5,4,4,0,26.62
11,9,9,10,9,9,5,4,4,0,28
11,11,11,10,9,9,5,4,4,0,29
11,11,11,10,9,9,6,7,4,0,10.95
7,7,7,6,5,5,2,3,0,0,1.73
9,9,7,6,5,5,2,3,0,0,-4.62
9,9,7,6,5,5,2,3,3,3,13.18
9,9,7,6,7,7,2,3,3,3,10.7
8,8,6,5,6,6,3,3,3,0,29.27
8,8,6,7,8,6,3,3,3,0,21.78
8,8,6,7,8,6,4,5,4,0,20.93
8,8,6,7,8,7,7,5,4,0,28.84
10,10,6,7,8,7,7,5,4,0,24.39
10,10,9,8,8,7,7,5,4,0,39.06
12,12,9,8,8,7,7,5,4,0,36.2
12,12,9,8,8,7,7,7,6,0,40.67
12,12,9,8,8,9,9,7,6,0,39.77
12,12,9,8,8,9,9,9,8,0,41.64
12,12,9,11,9,9,9,9,8,0,18.85
8,8,5,7,5,5,5,5,4,0,22.71
7,7,4,6,4,4,4,5,5,0,24.17
7,7,4,6,4,6,7,7,6,0,4.63
7,7,4,7,7,6,7,7,6,0,-10.06
7,7,4,7,8,8,8,7,6,0,-17.37
7,7,4,7,8,8,8,8,8,7,-55.7
9,7,4,8,9,9,8,8,8,8,-57.09
6,5,4,5,6,6,7,7,6,6,5.86
4,4,4,4,4,4,5,5,4,0,38.77
4,4,4,4,4,6,7,5,4,0,34.23
4,4,4,4,4,6,7,7,6,0,32.56
4,4,6,5,5,6,7,7,6,0,33.78
6,6,6,5,5,6,7,7,6,0,39.66
6,6,6,7,7,6,7,7,6,0,37.8
7,8,7,7,7,6,7,7,6,0,34.34
7,8,7,7,7,8,8,8,6,0,30.45
7,8,7,8,9,9,8,8,6,0,22.17
7,8,7,8,9,9,8,9,9,0,26.5
7,8,7,8,9,9,10,10,10,0,20.27
10,9,7,8,9,9,10,10,10,0,31.9
10,9,7,8,10,12,10,10,10,0,21.27
10,9,7,8,10,12,12,12,10,0,11.95
6,5,3,4,6,8,8,8,6,0,15.93
6,5,3,4,9,9,8,8,6,0,4.81
6,5,5,6,9,9,8,8,6,0,25.05
6,7,7,6,9,9,8,8,6,0,22.79
6,7,7,6,9,9,8,9,9,0,24.26
