col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,eval
7,7,3,4,4,4,5,4,0,0,21.96
7,7,6,5,4,4,5,4,0,0,28.11
7,7,6,5,4,4,5,4,4,0,40.76
7,7,6,5,6,6,5,4,4,0,41.6
7,7,8,7,6,6,5,4,4,0,38.9
7,7,8,7,6,6,6,6,5,0,39.66
9,9,8,7,6,6,6,6,5,0,42.34
9,9,8,8,8,7,6,6,5,0,37.88
9,9,8,8,8,7,7,7,7,0,38.57
9,9,8,8,8,8,9,8,7,0,29.52
12,10,8,8,8,8,9,8,7,0,26.92
12,10,8,8,8,10,11,8,7,0,8.42
12,10,8,8,8,10,11,10,9,0,-16.93
12,10,9,9,10,10,11,10,9,0,-18.01
8,6,5,5,6,6,7,6,5,0,40.29
8,6,8,6,6,6,7,6,5,0,35.23
8,6,8,8,8,6,7,6,5,0,31.39
8,6,8,10,10,6,7,6,5,0,13.66
4,2,4,6,6,2,3,2,1,0,11.61
4,2,4,6,6,4,5,2,1,0,10.5
4,6,4,6,6,4,5,2,1,0,1.82
4,6,4,6,6,6,7,2,1,0,3.48
8,6,4,6,6,6,7,2,1,0,20.95
8,6,4,6,6,6,7,4,3,0,23.87
8,6,4,6,6,8,9,4,3,0,14.91
8,6,7,7,6,8,9,4,3,0,18.61
8,6,7,7,10,8,9,4,3,0,10.01
8,8,9,7,10,8,9,4,3,0,2.51
7,7,8,6,9,7,8,5,3,0,-9.29
8,9,9,6,9,7,8,5,3,0,-57.43
6,7,7,4,7,5,6,3,3,0,-18.98
6,7,7,4,7,5,6,4,5,5,-40.4
6,7,7,4,7,5,6,4,7,7,-84.62
8,9,7,4,7,5,6,4,7,7,-99.42
8,9,7,4,7,5,6,4,8,10,-220.94
9,8,6,5,6,6,6,4,7,7,8.86
9,8,8,7,6,6,6,4,7,7,15.13
9,8,8,8,9,6,6,4,7,7,3.8
10,10,9,8,9,6,6,4,7,7,-3.97
10,10,9,10,11,6,6,4,7,7,-11.82
8,8,7,8,9,5,5,4,5,5,24.83
7,7,6,7,8,4,4,5,6,0,34.83
7,7,6,7,8,7,5,5,6,0,37.56
7,7,6,7,8,7,7,7,6,0,37.78
10,8,6,7,8,7,7,7,6,0,38.68
10,8,6,7,8,9,9,7,6,0,23.53
10,8,8,9,8,9,9,7,6,0,26.32
11,11,8,9,8,9,9,7,6,0,10.31
11,11,11,10,8,9,9,7,6,0,15.72
11,11,11,10,10,10,10,7,6,0,12.27
7,7,7,6,6,6,6,3,2,0,31.41
9,9,7,6,6,6,6,3,2,0,29.15
9,9,7,7,7,7,7,3,2,0,22.86
9,9,9,8,8,7,7,3,2,0,27.84
9,9,9,8,8,7,7,4,5,0,37.29
12,10,9,8,8,7,7,4,5,0,34.63
12,10,9,9,9,9,7,4,5,0,28.18
12,10,9,9,9,9,7,7,6,0,28.16
12,10,9,9,9,10,10,7,6,0,15.98
12,11,11,10,9,10,10,7,6,0,5.03
11,10,10,9,8,9,9,7,7,0,23.61
11,10,10,9,8,9,9,9,9,0,-1.93
11,10,10,10,10,10,9,9,9,0,-6.24
11,10,10,10,10,10,11,10,10,0,-46.51
11,10,10,10,10,10,11,12,12,0,-669.27
11,10,10,10,11,12,12,12,12,0,-669.85
11,10,12,12,11,12,12,12,12,0,-677.26
11,10,12,12,13,13,13,12,12,0,-690.24
7,6,8,8,9,9,9,8,8,0,17.49
7,6,8,10,10,10,9,8,8,0,3.37
7,6,8,10,10,10,10,10,9,0,-30.47
7,6,8,10,10,10,12,12,9,0,-46.61
7,6,11,11,10,10,12,12,9,0,-52.61
8,9,11,11,10,10,12,12,9,0,-40.43
8,9,11,11,11,13,12,12,9,0,-56.41
10,11,11,11,11,13,12,12,9,0,-59.24
10,11,13,12,12,13,12,12,9,0,-114.9
9,10,11,13,13,13,11,11,11,11,-98.07
9,10,9,11,11,11,9,9,9,0,-32.64
9,10,9,11,11,11,10,10,11,0,-108
9,10,9,11,11,11,11,12,12,0,-183.51
11,12,9,11,11,11,11,12,12,0,-742.51
11,12,12,12,11,11,11,12,12,0,-676.71
13,13,13,12,11,11,11,12,12,0,-171.67
13,13,13,12,11,12,13,13,12,0,-186.4
9,9,9,8,7,8,9,9,8,0,17.9
9,9,9,9,9,9,9,9,8,0,9.76
11,11,9,9,9,9,9,9,8,0,6.81
11,11,10,10,11,9,9,9,8,0,-0.11
11,11,10,10,11,9,10,10,10,0,-49.03
7,7,6,6,7,5,6,6,6,0,40.62
7,7,8,8,7,5,6,6,6,0,38.07
7,7,8,8,7,7,8,6,6,0,37.2
7,7,8,9,10,7,8,6,6,0,25.5
7,7,8,9,10,7,8,8,8,0,16.29
7,7,8,9,10,9,9,9,8,0,12.71
7,7,8,9,10,9,9,10,11,0,-111.44
10,8,8,9,10,9,9,10,11,0,-101.58
10,8,10,11,10,9,9,10,11,0,-105.69
10,11,11,11,10,9,9,10,11,0,-487.54
13,12,11,11,10,9,9,10,11,0,-96.35
13,12,11,11,10,11,11,10,11,0,-101.84
9,8,7,7,6,7,7,6,7,0,40.66
11,10,7,7,6,7,7,6,7,0,38.38
11,10,7,7,6,7,7,8,9,0,1.09
11,10,7,7,6,8,9,9,9,0,-6.92
11,10,9,9,6,8,9,9,9,0,-18.52
11,11,11,10,6,8,9,9,9,0,-32.39
7,7,7,6,2,4,5,5,5,0,11.38
7,7,7,6,2,4,5,6,7,7,-4.84
8,8,9,6,2,4,5,6,7,7,-7.28
9,10,10,6,2,4,5,6,7,7,-16.68
9,10,10,6,6,4,5,6,7,7,1.54
9,10,10,6,6,6,7,6,7,7,18.17
9,10,10,8,7,7,7,6,7,7,21.29
9,10,10,8,9,9,7,6,7,7,1.5
9,10,10,8,11,11,7,6,7,7,-23.61
9,10,11,11,11,11,7,6,7,7,-18.65
8,9,10,10,10,10,7,7,7,0,10.46
8,9,10,10,10,10,8,8,9,0,-13.41
8,9,10,10,10,10,10,10,9,0,-19.3
8,9,10,10,10,10,11,11,11,0,-109.69
4,5,6,6,6,6,7,7,7,0,28.98
4,5,6,6,7,8,8,7,7,0,25.49
4,5,6,6,7,8,8,8,10,0,-67.16
0,1,2,2,3,4,4,4,6,0,12.16
0,1,4,4,3,4,4,4,6,0,-5.37
0,1,4,4,7,4,4,4,6,0,-19.01
0,1,6,6,7,4,4,4,6,0,-19.92
3,2,6,6,7,4,4,4,6,0,10.9
3,2,6,6,7,8,4,4,6,0,5.72
3,2,6,6,7,8,7,5,6,0,-0.33
3,2,7,9,7,8,7,5,6,0,-16.28
4,5,7,9,7,8,7,5,6,0,0.16
6,7,7,9,7,8,7,5,6,0,18.49
6,8,10,9,7,8,7,5,6,0,12.01
6,8,10,9,10,9,7,5,6,0,6.51
9,9,10,9,10,9,7,5,6,0,16.93
11,11,10,9,10,9,7,5,6,0,13.36
12,12,12,9,10,9,7,5,6,0,1.45
8,8,8,5,6,5,3,1,2,0,16.79
8,8,8,5,8,7,3,1,2,0,-22.53
10,10,8,5,8,7,3,1,2,0,-41.49
10,10,8,9,8,7,3,1,2,0,4.26
10,10,8,9,10,9,3,1,2,0,-6.77
10,10,8,9,10,9,4,4,2,0,-8
10,10,8,9,10,9,4,5,5,0,13.67
6,6,8,8,7,5,3,3,4,0,22.25
6,6,8,8,7,5,4,5,5,0,33.5
6,6,9,9,9,5,4,5,5,0,24.4
6,6,9,9,9,5,6,7,5,0,15.72
8,8,9,9,9,5,6,7,5,0,24.3
8,8,11,10,10,5,6,7,5,0,14.92
8,8,11,10,10,8,7,7,5,0,15.8
8,8,11,10,10,8,7,8,8,0,7.35
9,11,11,10,10,8,7,8,8,0,-43.71
5,7,7,6,6,4,3,4,4,0,26.61
5,7,7,6,6,5,5,5,4,0,32.03
5,7,7,6,6,5,5,7,6,0,27.34
5,7,7,6,6,8,6,7,6,0,21.46
5,7,7,6,6,8,9,8,6,0,22.15
5,7,7,6,6,8,9,9,9,0,-19.15
8,8,7,6,6,8,9,9,9,0,-3.37
8,8,8,9,6,8,9,9,9,0,-18.86
8,8,10,11,6,8,9,9,9,0,-41
8,8,10,11,6,8,10,11,10,0,-89.03
4,4,6,7,2,4,6,7,6,0,-0.17
4,4,9,8,2,4,6,7,6,0,-16.97
4,4,9,8,2,4,8,9,6,0,-40.04
6,6,9,8,2,4,8,9,6,0,-11.89
6,6,10,11,2,4,8,9,6,0,-108.87
9,7,10,11,2,4,8,9,6,0,-106.15
0,0,0,0,0,0,0,0,0,0,19.2
1,2,1,0,0,0,0,0,0,0,32.12
1,2,2,2,1,0,0,0,0,0,32.4
3,3,3,2,1,0,0,0,0,0,31.94
3,3,3,2,1,1,2,1,0,0,31.75
3,3,3,2,4,2,2,1,0,0,21.84
3,3,3,2,4,2,2,2,3,0,31.47
3,3,3,2,4,3,3,4,3,0,29.4
3,3,3,2,5,5,4,4,3,0,25.93
6,4,3,2,5,5,4,4,3,0,21.18
6,4,3,6,5,5,4,4,3,0,26.93
7,7,3,6,5,5,4,4,3,0,-11.53
7,7,3,6,6,6,6,4,3,0,-20.42
7,7,7,6,6,6,6,4,3,0,34.08
7,7,8,8,7,6,6,4,3,0,29.56
10,8,8,8,7,6,6,4,3,0,33.45
9,7,7,7,6,5,5,4,4,0,40.97
10,10,7,7,6,5,5,4,4,0,38.85
12,12,7,7,6,5,5,4,4,0,36.7
12,12,7,7,6,6,6,6,4,0,37.78
12,12,7,7,7,7,8,6,4,0,33.73
12,12,7,7,8,9,9,6,4,0,23.87
12,12,9,9,8,9,9,6,4,0,9.54
12,12,9,10,10,10,9,6,4,0,-3.76
12,12,9,10,10,12,11,6,4,0,-12.4
8,8,5,6,6,8,7,2,0,0,0.98
8,8,5,6,6,8,7,2,3,3,10.32
8,8,5,6,6,10,9,2,3,3,-4.91
7,7,4,5,5,9,8,3,4,0,5.35
7,7,4,5,5,9,8,6,5,0,19.08
9,9,4,5,5,9,8,6,5,0,14.88
9,9,7,6,5,9,8,6,5,0,12.63
10,12,7,6,5,9,8,6,5,0,-67.37
6,8,3,2,1,5,4,2,1,0,-22.24
6,8,3,2,1,5,4,2,3,3,-3.01
9,9,3,2,1,5,4,2,3,3,-1.57
6,6,4,4,1,3,4,4,3,4,10.87
5,5,3,4,3,2,4,4,1,2,20.6
4,4,2,3,2,1,3,3,4,0,26.1
4,4,2,3,2,4,4,3,4,0,23.66
4,4,2,4,5,4,4,3,4,0,26.82
6,6,2,4,5,4,4,3,4,0,19.68
8,8,2,4,5,4,4,3,4,0,16.13
8,8,2,4,5,4,5,5,5,0,15.16
10,10,2,4,5,4,5,5,5,0,10.89
10,10,2,4,6,6,6,5,5,0,5.06
10,10,2,4,7,7,8,5,5,0,-28.02
10,10,6,4,7,7,8,5,5,0,14.93
10,10,6,4,7,9,10,5,5,0,-19
6,6,2,0,3,5,6,1,1,0,-23.35
6,6,2,0,3,5,6,3,3,0,-5.04
6,6,2,4,3,5,6,3,3,0,2.54
6,6,2,6,5,5,6,3,3,0,-23.86
6,6,2,6,6,7,7,3,3,0,-32.57
6,6,2,6,6,7,7,5,4,4,-33
9,7,2,6,6,7,7,5,4,4,-93.93
9,7,2,6,6,7,7,6,6,5,-67.97
10,10,2,6,6,7,7,6,6,5,-113.76
10,10,2,6,6,7,9,8,6,5,-118.55
12,12,2,6,6,7,9,8,6,5,-122.08
11,11,3,3,2,3,2,1,0,0,9.07
11,11,3,3,2,3,2,3,2,0,6.46
11,11,3,4,4,4,2,3,2,0,1.1
8,10,10,7,5,3,2,4,4,3,9.46
6,7,4,4,5,4,2,5,5,4,11.66
9,8,4,4,5,4,2,5,5,4,10.51
6,5,5,4,4,4,2,4,6,4,22.73
4,3,3,2,2,2,4,2,4,0,28.9
6,5,3,2,2,2,4,2,4,0,27.51
6,5,3,2,2,2,4,6,4,0,23.28
6,5,4,4,3,2,4,6,4,0,22.87
6,5,6,6,3,2,4,6,4,0,13.13
10,5,6,6,3,2,4,6,4,0,9.84
10,5,6,6,3,5,5,6,4,0,5.95
10,5,6,6,3,5,5,6,6,6,8.82
10,5,6,6,3,7,7,6,6,6,-57.12
9,4,5,5,6,6,6,5,5,5,29.65
9,4,6,7,7,6,6,5,5,5,20.38
9,4,6,7,7,6,6,7,7,5,17.98
8,7,5,6,6,5,5,6,6,0,41.47
8,7,7,7,7,5,5,6,6,0,41.24
8,8,9,8,7,5,5,6,6,0,31.56
4,4,5,4,3,1,1,2,2,0,26.24
4,4,5,5,6,1,1,2,2,0,19.24
4,4,5,5,6,5,1,2,2,0,21.34
4,4,5,5,6,5,3,3,3,0,28.48
4,4,5,5,6,5,4,5,4,0,30.21
6,6,5,5,6,5,4,5,4,0,32.43
6,6,5,5,6,6,6,6,4,0,34.67
6,6,7,7,6,6,6,6,4,0,32.6
6,6,7,7,8,7,7,6,4,0,25.99
7,8,8,7,8,7,7,6,4,0,27.86
9,9,9,7,8,7,7,6,4,0,23.49
11,11,9,7,8,7,7,6,4,0,17.94
13,13,9,7,8,7,7,6,4,0,11.17
10,10,6,4,5,4,4,3,2,0,24.38
10,10,6,4,5,6,6,3,2,0,15.48
9,9,5,3,4,5,5,4,2,0,12.27
9,9,6,6,4,5,5,4,2,0,17.15
9,9,8,8,4,5,5,4,2,0,18.83
9,9,8,8,6,7,5,4,2,0,17.64
9,9,10,10,6,7,5,4,2,0,8.58
9,9,10,10,6,7,5,4,5,5,16.17
8,8,9,9,5,6,4,5,6,0,21.58
4,4,5,5,1,2,0,1,2,0,17.22
5,6,6,5,1,2,0,1,2,0,7.08
3,3,3,2,0,1,2,1,1,2,29.83
3,3,3,2,0,1,2,3,3,2,27.94
1,1,1,0,1,0,0,1,1,0,33.02
1,1,1,0,1,2,2,1,1,0,32.75
1,2,2,2,1,2,2,1,1,0,31.63
4,3,2,2,1,2,2,1,1,0,33.26
4,3,3,3,3,2,2,1,1,0,33.57
4,4,5,4,3,2,2,1,1,0,30.65
4,4,5,4,3,2,2,3,3,0,33.02
5,7,5,4,3,2,2,3,3,0,26.03
5,7,5,4,3,4,4,3,3,0,25.94
5,7,5,4,5,5,5,3,3,0,22.77
5,7,6,6,6,5,5,3,3,0,18.81
5,7,6,6,7,7,6,3,3,0,16.43
8,8,6,6,7,7,6,3,3,0,25.43
8,8,7,8,8,7,6,3,3,0,27.28
8,8,7,8,8,7,6,4,6,0,33.6
10,10,7,8,8,7,6,4,6,0,28.31
10,10,9,10,8,7,6,4,6,0,22.88
6,6,5,6,4,3,2,0,2,0,23.19
6,7,7,7,4,3,2,0,2,0,16.95
6,7,9,9,4,3,2,0,2,0,7.3
6,7,9,9,6,5,2,0,2,0,0.25
6,7,9,9,6,5,2,4,2,0,-25.97
9,8,9,9,6,5,2,4,2,0,-14.64
9,8,9,9,7,8,2,4,2,0,-69.52
9,8,9,9,9,10,2,4,2,0,-95.95
9,8,9,9,9,10,6,4,2,0,10.02
9,10,11,9,9,10,6,4,2,0,-3.51
9,10,11,10,11,11,6,4,2,0,-19.94
11,12,11,10,11,11,6,4,2,0,-74.58
9,10,9,8,9,9,4,2,2,0,9.91
9,10,9,10,11,9,4,2,2,0,-2.79
0,0,0,0,0,0,0,0,0,0,19.2
1,3,0,0,0,0,0,0,0,0,14.87
1,3,1,2,1,0,0,0,0,0,24.69
1,3,3,4,1,0,0,0,0,0,22.18
1,3,3,4,3,2,0,0,0,0,17.74
1,3,3,4,4,5,0,0,0,0,7.76
4,4,3,4,4,5,0,0,0,0,21.91
4,4,3,4,4,5,2,2,0,0,15.79
4,4,5,6,4,5,2,2,0,0,8.72
4,4,5,6,4,5,2,2,4,0,20.96
4,4,5,6,4,5,4,4,4,0,35.44
7,5,5,6,4,5,4,4,4,0,38.54
3,1,1,2,0,1,0,0,0,0,29.8
4,4,1,2,0,1,0,0,0,0,19.44
4,4,4,3,0,1,0,0,0,0,21.24
4,4,6,5,0,1,0,0,0,0,15.57
4,4,6,5,4,1,0,0,0,0,22.75
4,4,6,5,4,1,1,2,1,0,20.57
4,4,6,5,4,1,3,4,1,0,6.09
4,4,6,5,4,1,3,4,4,3,8.27
1,2,3,2,2,0,2,2,6,6,2.94
1,2,3,2,2,0,4,4,6,6,-7.49
4,3,3,2,2,0,4,4,6,6,-1.77
4,3,4,5,2,0,4,4,6,6,-17.95
4,3,4,5,2,0,5,7,6,6,-26.66
4,3,4,5,6,0,5,7,6,6,-123.25
6,5,4,5,6,0,5,7,6,6,-119.42
2,1,0,1,2,0,1,3,2,2,15.31
2,1,0,1,3,3,1,3,2,2,19.09
1,2,1,0,2,2,0,2,1,1,16.53
1,2,1,0,2,3,3,2,1,1,17.78
1,2,1,0,2,5,5,2,1,1,3.13
1,2,1,0,2,7,7,2,1,1,-17.2
3,4,1,0,2,7,7,2,1,1,-47.2
2,3,0,2,2,6,6,1,0,0,-18
2,3,0,2,2,6,6,1,3,1,-51.4
2,3,0,2,2,6,6,4,4,1,-4.25
5,4,0,2,2,6,6,4,4,1,-5.66
5,4,0,2,2,6,6,6,6,1,-11.56
4,3,2,2,1,5,5,5,5,0,21.26
4,3,2,2,1,5,5,7,7,0,4.34
4,3,2,2,1,8,6,7,7,0,0.37
4,3,2,2,1,8,8,9,7,0,-9.74
4,3,3,3,3,8,8,9,7,0,7.64
5,5,4,3,3,8,8,9,7,0,7.88
5,5,4,3,3,9,10,10,7,0,4.41
8,6,4,3,3,9,10,10,7,0,5.65
8,6,4,3,3,12,11,10,7,0,-30.85
8,6,4,3,7,12,11,10,7,0,-36.96
6,5,4,3,6,6,6,5,4,4,8.79
6,5,4,3,8,8,6,5,4,4,-5.14
5,4,3,6,7,7,5,4,3,0,1.1
5,4,3,6,7,7,5,5,5,4,16.44
5,4,3,6,7,7,7,7,5,4,13.11
5,4,3,6,8,8,9,7,5,4,0.29
4,4,5,5,7,7,8,6,4,0,20.05
7,5,5,5,7,7,8,6,4,0,25.74
7,5,5,5,7,9,10,6,4,0,9.98
7,7,7,5,7,9,10,6,4,0,6.02
7,7,8,8,7,9,10,6,4,0,16.97
9,9,8,8,7,9,10,6,4,0,17.3
9,9,8,9,10,9,10,6,4,0,12.3
5,5,4,5,6,5,6,2,0,0,17.96
5,5,4,5,6,5,6,3,3,0,29.11
9,5,4,5,6,5,6,3,3,0,25.57
9,5,6,7,6,5,6,3,3,0,26.32
9,5,6,7,6,5,6,6,4,0,21.55
9,5,6,7,6,5,6,6,7,7,16.27
9,5,6,7,6,7,7,7,7,7,24.25
9,5,6,9,8,7,7,7,7,7,17.17
9,5,6,9,10,9,7,7,7,7,7.38
9,5,6,9,10,9,7,7,7,11,-114.6
8,6,7,8,9,8,6,6,6,10,-59.07
8,6,7,8,9,8,6,8,8,10,-61.96
8,6,7,8,9,9,9,8,8,10,-45.71
12,6,7,8,9,9,9,8,8,10,-50.24
12,6,7,8,9,9,9,11,9,10,-60.47
10,7,6,6,7,7,7,9,7,8,10.64
10,7,6,6,7,7,7,9,11,8,-126.65
9,7,7,6,6,6,6,8,10,7,-58.77
8,6,6,6,6,6,6,7,9,0,-0.45
8,6,6,6,6,7,8,8,9,0,3.08
8,8,8,6,6,7,8,8,9,0,0.41
8,8,8,6,8,9,8,8,9,0,-5.76
8,8,8,6,8,9,9,10,10,0,-54.89
4,4,4,2,4,5,5,6,6,0,19.78
4,4,4,2,4,6,7,7,6,0,16.71
4,4,4,6,4,6,7,7,6,0,20.84
4,4,4,6,4,6,7,9,8,0,-9.78
4,4,4,6,7,7,7,9,8,0,1.28
0,0,0,2,3,4,8,7,4,0,-1.74
0,0,0,4,5,4,8,7,4,0,-18.48
1,1,2,4,5,4,8,7,4,0,1.72
2,3,3,4,5,4,8,7,4,0,2.18
4,3,5,5,5,5,7,6,5,4,17.58
4,3,5,7,6,8,9,6,5,4,-7.65
4,5,4,6,5,7,8,5,4,0,4.82
4,5,4,8,7,7,8,5,4,0,4.46
0,1,0,4,3,3,4,1,0,0,-0.34
0,2,3,4,3,3,4,1,0,0,15.67
0,2,3,4,5,5,4,1,0,0,6.17
0,2,3,4,8,6,4,1,0,0,-11.28
0,2,3,4,8,6,4,3,2,0,-5.46
0,2,3,4,8,6,4,3,4,4,-5.87
0,2,3,4,8,6,4,5,5,5,-16.88
2,2,2,3,7,5,3,4,4,4,16.18
0,0,0,0,0,0,0,0,0,0,19.2
3,1,0,0,0,0,0,0,0,0,32.63
3,1,0,0,0,0,0,2,2,0,30.85
3,1,0,1,1,1,1,2,2,0,33.38
3,3,2,1,1,1,1,2,2,0,33.75
6,4,2,1,1,1,1,2,2,0,31.98
6,4,2,3,2,2,1,2,2,0,29.17
6,4,2,3,3,3,3,2,2,0,30.53
6,4,4,4,4,3,3,2,2,0,33.45
6,4,4,4,4,3,3,4,4,0,35.57
6,5,6,5,4,3,3,4,4,0,33.51
6,5,6,5,4,4,5,5,4,0,38.31
2,1,2,1,0,0,1,1,0,0,30.48
4,3,2,1,0,0,1,1,0,0,30.38
4,3,2,2,2,1,1,1,0,0,32.77
4,3,3,3,4,1,1,1,0,0,29.69
4,3,3,3,4,1,1,1,4,0,27.5
6,5,3,3,4,1,1,1,4,0,22.88
6,5,3,3,4,2,3,2,4,0,27.31
6,5,3,3,4,2,3,5,5,0,28.3
6,5,3,3,4,5,4,5,5,0,31.28
6,5,3,3,4,6,6,6,5,0,30.23
6,5,5,5,4,6,6,6,5,0,35.9
6,5,5,7,6,6,6,6,5,0,39.58
2,1,1,3,2,2,2,2,1,0,32.46
4,3,1,3,2,2,2,2,1,0,26.61
4,3,1,4,4,3,2,2,1,0,14.2
4,3,5,4,4,3,2,2,1,0,26.53
4,3,5,4,4,3,5,3,1,0,19.76
4,3,5,5,5,5,5,3,1,0,16.94
5,6,5,5,5,5,5,3,1,0,18.21
5,6,7,7,5,5,5,3,1,0,14.88
8,7,7,7,5,5,5,3,1,0,23.19
8,7,7,7,5,5,5,3,4,4,32.73
7,6,6,6,4,4,4,5,4,0,39.05
7,6,6,6,6,5,5,5,4,0,42.38
7,6,6,6,6,8,6,5,4,0,35.76
7,7,8,7,6,8,6,5,4,0,23.63
9,9,8,7,6,8,6,5,4,0,21.59
5,5,4,3,2,4,2,1,0,0,13.15
4,4,3,2,1,3,1,1,1,0,23.55
4,4,3,3,4,3,1,1,1,0,29.91
4,5,5,4,4,3,1,1,1,0,28.7
6,6,6,4,4,3,1,1,1,0,20
6,6,6,4,4,3,1,1,5,0,14.02
8,9,9,4,5,6,1,1,5,0,-0.16
8,9,9,4,5,6,4,2,5,0,-1.35
8,9,9,6,7,6,4,2,5,0,5.18
8,9,9,6,7,6,4,6,5,0,19.2
8,9,9,8,9,6,4,6,5,0,17.5
8,9,9,8,9,6,7,7,5,0,20.8
6,7,7,6,7,4,5,5,5,0,32.66
2,3,3,2,3,0,1,1,1,0,25.49
4,5,3,2,3,0,1,1,1,0,23.15
4,5,3,2,3,4,1,1,1,0,23.72
4,5,4,4,4,4,1,1,1,0,22.8
4,5,4,4,4,4,2,2,3,0,30.81
6,7,4,4,4,4,2,2,3,0,27.36
6,7,4,4,4,4,3,5,3,0,16.97
6,7,4,4,4,4,3,6,6,0,19.8
6,7,4,4,4,6,5,6,6,0,29.12
6,7,6,6,4,6,5,6,6,0,26.7
6,7,6,6,4,8,7,6,6,0,16.62
9,8,6,6,4,8,7,6,6,0,18.46
9,8,8,8,4,8,7,6,6,0,-12.08
9,9,10,9,4,8,7,6,6,0,-36.88
10,12,10,9,4,8,7,6,6,0,-147.95
3,5,3,2,0,2,4,2,3,4,8.13
6,6,3,2,0,2,4,2,3,4,13.54
6,6,5,4,0,2,4,2,3,4,11.28
6,6,5,4,0,2,4,4,5,4,9.71
9,7,5,4,0,2,4,4,5,4,6.24
8,6,3,1,0,2,3,1,2,3,13.45
8,6,3,1,0,2,3,3,4,3,17.66
8,6,7,1,0,2,3,3,4,3,9.64
7,5,6,2,1,1,2,2,3,2,23.93
7,5,6,6,1,1,2,2,3,2,24.6
7,7,8,6,1,1,2,2,3,2,22.49
7,7,8,6,5,1,2,2,3,2,18.47
8,10,8,6,5,1,2,2,3,2,7.71
7,9,7,5,4,2,2,2,2,0,14.55
7,9,7,5,4,4,4,2,2,0,19.53
7,9,7,6,6,5,4,2,2,0,20.52
6,8,6,5,5,4,3,2,3,0,20.73
9,9,6,5,5,4,3,2,3,0,26.25
9,9,6,5,5,4,4,4,4,0,40.15
9,9,8,7,5,4,4,4,4,0,40
11,11,8,7,5,4,4,4,4,0,35.79
11,11,8,8,8,4,4,4,4,0,25.4
10,10,7,7,7,3,3,3,5,4,15.09
10,10,9,10,10,3,3,3,5,4,15.34
10,10,9,10,10,5,5,3,5,4,11.44
10,10,11,12,10,5,5,3,5,4,-2.81
12,12,11,12,10,5,5,3,5,4,-4.49
12,12,11,12,10,5,5,3,7,6,-31.52
12,12,11,12,10,5,5,3,9,8,-118.43
10,10,9,10,8,4,4,3,7,6,0.81
9,9,8,9,7,3,4,5,6,5,9.36
11,11,8,9,7,3,4,5,6,5,-5.11
9,9,6,7,5,4,3,3,4,0,26.92
9,9,6,7,5,4,4,5,5,0,35.64
5,5,2,3,1,0,0,1,1,0,25.36
5,5,2,3,2,2,1,1,1,0,26.8
5,5,2,3,2,2,3,2,2,0,29.59
5,5,5,4,2,2,3,2,2,0,29.55
9,5,5,4,2,2,3,2,2,0,25.63
9,5,5,4,4,4,3,2,2,0,32.12
9,5,5,4,4,4,4,5,2,0,26.16
9,5,5,4,4,4,4,5,6,0,38.48
9,5,5,4,4,5,6,6,6,0,39.35
9,5,5,4,7,6,6,6,6,0,35.09
9,5,5,4,7,8,8,6,6,0,26.89
9,5,7,6,7,8,8,6,6,0,26.43
9,5,7,9,8,8,8,6,6,0,21.68
9,5,7,10,10,9,8,6,6,0,8.76
8,4,6,9,9,8,7,5,6,6,4.93
7,6,6,8,8,7,6,4,5,5,25.31
6,5,5,7,7,6,5,6,5,0,32.29
6,5,5,7,7,7,8,6,5,0,35.75
6,7,7,7,7,7,8,6,5,0,34.62
6,7,7,7,8,9,9,6,5,0,26.2
9,8,7,7,8,9,9,6,5,0,33.19
9,8,8,9,9,9,9,6,5,0,27.75
8,7,7,8,8,8,8,7,5,0,37.4
4,3,3,4,4,4,4,3,1,0,26.14
4,3,3,4,4,4,4,4,4,0,33.9
5,5,4,4,4,4,4,4,4,0,38.2
5,5,5,6,5,4,4,4,4,0,40.01
8,6,5,6,5,4,4,4,4,0,41.68
8,7,7,7,5,4,4,4,4,0,41.07
8,7,7,7,6,6,5,4,4,0,41.17
8,7,7,7,6,6,5,6,6,0,42.21
8,7,7,7,6,6,7,7,7,0,42.47
8,7,7,7,7,8,8,7,7,0,40.42
9,9,8,7,7,8,8,7,7,0,37.41
12,10,8,7,7,8,8,7,7,0,36.17
12,10,9,10,7,8,8,7,7,0,24.64
12,10,9,10,9,10,8,7,7,0,14.28
10,8,7,8,7,8,6,6,6,0,37.78
11,11,7,8,7,8,6,6,6,0,24.78
7,7,3,4,3,4,2,2,2,0,19.42
7,7,3,4,3,4,3,3,4,0,21.96
7,7,6,5,3,4,3,3,4,0,32.44
7,7,6,5,3,4,4,6,4,0,19.76
9,9,6,5,3,4,4,6,4,0,14.1
9,9,6,5,7,4,4,6,4,0,22.72
9,9,6,5,7,6,6,6,4,0,30.13
9,9,6,5,8,8,7,6,4,0,19.63
5,5,2,1,4,4,3,2,0,0,11.2
7,7,2,1,4,4,3,2,0,0,7.39
7,7,2,1,5,5,5,2,0,0,-4.73
7,7,4,3,5,5,5,2,0,0,10.5
9,9,4,3,5,5,5,2,0,0,6.68
9,9,4,3,5,5,5,6,0,0,9.83
9,9,4,6,6,5,5,6,0,0,4.1
8,8,3,5,5,4,4,5,2,0,11.21
8,8,6,6,5,4,4,5,2,0,22.88
8,8,6,6,5,4,4,5,6,0,39.55
8,8,6,6,6,7,4,5,6,0,31.05
