col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,eval
2,3,2,2,3,3,3,4,4,0,30.6
5,4,2,2,3,3,3,4,4,0,31.3
5,4,2,2,3,3,5,6,4,0,18.65
5,4,3,4,4,3,5,6,4,0,21.67
5,4,3,4,4,6,6,6,4,0,23.32
5,4,5,6,4,6,6,6,4,0,22.93
5,4,5,6,4,6,8,8,4,0,13.97
5,4,5,6,7,7,8,8,4,0,20.34
5,4,5,6,9,9,8,8,4,0,10.51
7,6,5,6,9,9,8,8,4,0,16.02
7,6,5,6,9,9,9,11,4,0,-6.02
7,7,7,7,9,9,9,11,4,0,-14.4
6,6,8,10,9,11,12,12,6,0,-7.29
6,6,8,11,12,11,12,12,6,0,-12.04
9,7,8,11,12,11,12,12,6,0,-0.04
9,9,10,11,12,11,12,12,6,0,13.41
8,8,9,10,11,10,11,11,8,0,26.04
8,8,9,10,11,12,13,11,8,0,15.89
9,11,9,10,11,12,13,11,8,0,5.02
9,11,12,11,11,12,13,11,8,0,18.89
9,11,13,13,12,12,13,11,8,0,13.48
7,9,11,11,10,10,11,9,8,0,23.65
7,9,11,11,12,12,11,9,8,0,14.9
7,9,11,11,12,12,11,10,10,9,-6.9
7,9,11,11,12,12,12,12,11,9,-12.72
9,9,10,10,11,11,11,11,10,0,36.7
10,11,11,10,11,11,11,11,10,0,36.98
10,11,11,12,13,11,11,11,10,0,31.07
9,10,10,11,12,10,10,10,11,10,7.83
12,9,9,10,11,9,9,9,10,0,40.01
12,9,9,10,11,11,10,10,10,0,41.96
12,9,9,10,11,12,12,11,10,0,37.63
12,12,10,10,11,12,12,11,10,0,38.88
12,12,11,12,12,12,12,11,10,0,37.57
14,14,11,12,12,12,12,11,10,0,32.43
14,14,14,13,12,12,12,11,10,0,28.09
10,10,10,9,8,8,8,7,6,0,37.36
12,12,10,9,8,8,8,7,6,0,34.89
12,12,10,10,10,9,8,7,6,0,28.7
12,12,12,11,11,9,8,7,6,0,30.18
8,8,8,7,7,5,4,3,2,0,21.36
10,10,8,7,7,5,4,3,2,0,14.58
9,9,7,6,6,4,3,4,2,0,17.99
9,9,7,6,6,4,3,4,6,0,28
9,9,7,6,6,5,5,5,6,0,40.52
9,9,7,6,6,7,6,6,6,0,40.74
5,5,3,2,2,3,2,2,2,0,32.31
5,5,5,4,2,3,2,2,2,0,28.78
5,5,5,4,5,5,4,3,2,0,28.18
5,5,5,6,6,6,4,3,2,0,26.73
5,5,5,6,6,6,4,4,5,0,38.31
5,5,5,6,6,6,4,6,7,0,30.81
5,5,5,6,6,6,7,7,7,0,37.39
7,7,5,6,6,6,7,7,7,0,38.44
7,7,8,7,6,6,7,7,7,0,40.15
7,7,8,8,9,6,7,7,7,0,36.65
9,9,8,8,9,6,7,7,7,0,39.76
9,9,8,8,9,8,8,8,7,0,40.86
9,10,10,9,9,8,8,8,7,0,39.45
12,11,10,9,9,8,8,8,7,0,41.95
12,13,12,9,9,8,8,8,7,0,35.41
12,13,12,9,9,9,9,10,7,0,19.11
12,13,12,11,11,9,9,10,7,0,24.53
12,13,13,14,11,9,9,10,7,0,9.6
12,13,13,14,11,10,12,10,7,0,7.92
12,13,13,14,11,13,13,10,7,0,-4.72
10,11,11,12,9,11,11,8,7,0,17.03
6,7,7,8,5,7,7,4,3,0,10.91
9,8,7,8,5,7,7,4,3,0,0.46
8,7,6,7,4,6,6,3,4,4,-6.35
7,6,5,6,3,5,5,4,4,4,6.92
6,5,4,5,6,4,4,3,3,0,30.54
6,6,6,6,6,4,4,3,3,0,27.91
6,6,6,6,6,4,4,4,6,0,25.27
7,8,8,8,7,4,4,4,6,0,28.56
7,8,8,8,7,6,5,5,6,0,37.84
7,8,8,8,7,6,5,7,8,0,32.52
7,8,8,8,7,8,7,7,8,0,37.45
9,9,9,8,7,8,7,7,8,0,39.87
11,11,9,8,7,8,7,7,8,0,37.34
11,11,9,8,9,10,7,7,8,0,35.8
11,11,9,8,9,10,8,10,8,0,20.95
11,11,11,10,9,10,8,10,8,0,20.28
11,11,11,10,9,11,11,10,8,0,26.78
13,12,12,10,9,11,11,10,8,0,33.69
13,12,12,11,12,11,11,10,8,0,33.48
9,8,8,7,8,7,7,6,4,0,32.12
9,9,9,9,8,7,7,6,4,0,29.93
9,9,9,9,10,9,7,6,4,0,22.18
11,10,10,9,10,9,7,6,4,0,23.3
11,12,12,9,10,9,7,6,4,0,10.3
11,12,12,9,10,9,9,8,4,0,13.97
7,8,8,5,6,5,5,4,0,0,5.7
6,7,7,4,5,4,4,3,2,0,21.56
6,7,7,4,5,5,5,5,2,0,9.45
6,7,7,4,5,5,7,7,2,0,-4.38
4,5,5,2,3,3,5,5,2,0,5.32
3,4,4,1,2,2,4,4,3,2,7.49
3,4,4,1,2,2,4,6,5,2,3.3
2,3,3,2,2,2,3,5,4,0,27.23
6,3,3,2,2,2,3,5,4,0,30.25
6,5,5,2,2,2,3,5,4,0,29.55
6,5,5,2,3,4,4,5,4,0,24.08
6,5,5,2,3,7,5,5,4,0,19.82
6,7,7,2,3,7,5,5,4,0,8.76
6,7,7,2,3,7,5,7,6,0,-7.37
6,7,7,2,3,8,8,7,6,0,-14.03
6,7,7,5,4,8,8,7,6,0,15.53
8,8,8,5,4,8,8,7,6,0,16.85
8,8,8,5,4,8,8,8,8,7,2.59
10,9,9,5,4,8,8,8,8,7,3
10,9,9,5,4,8,8,10,10,7,-13.26
10,9,9,5,4,8,12,10,10,7,-16.64
9,8,8,5,6,7,11,9,9,0,18.83
9,8,8,7,8,7,11,9,9,0,26.31
9,8,8,7,10,9,11,9,9,0,27.38
9,8,8,7,10,9,11,11,11,0,20.14
9,8,8,7,10,9,14,12,11,0,-0.92
9,8,8,7,12,11,14,12,11,0,-3.05
5,4,4,3,8,7,10,8,7,0,-0.97
6,6,5,3,8,7,10,8,7,0,-3.89
6,6,6,6,8,7,10,8,7,0,23.26
6,6,6,6,9,10,10,8,7,0,25.28
6,6,8,10,11,10,10,8,7,0,21.48
4,2,3,5,6,5,5,4,4,0,25.25
4,2,3,5,6,5,5,6,6,0,24.46
4,2,3,5,6,6,7,7,6,0,20.98
8,2,3,5,6,6,7,7,6,0,18.24
8,4,5,5,6,6,7,7,6,0,33.95
4,0,1,1,2,2,3,3,2,0,26.3
4,4,1,1,2,2,3,3,2,0,30.15
4,4,1,3,3,3,3,3,2,0,16.22
4,4,4,4,3,3,3,3,2,0,33.35
4,4,4,4,3,3,3,5,4,0,30.42
4,4,4,4,3,4,6,5,4,0,30.28
4,4,4,5,5,5,6,5,4,0,37.47
6,5,5,5,5,5,6,5,4,0,39.03
7,7,6,5,5,5,6,5,4,0,37.8
9,9,6,5,5,5,6,5,4,0,34.13
9,9,6,5,5,5,6,7,6,0,33.75
9,9,7,7,6,5,6,7,6,0,35.31
9,9,7,7,7,7,7,7,6,0,32.79
5,5,3,3,3,3,3,3,2,0,24.65
8,6,3,3,3,3,3,3,2,0,25.7
8,6,4,4,4,4,3,3,2,0,29.18
8,6,6,6,4,4,3,3,2,0,27.46
8,6,6,6,4,5,5,4,2,0,19.19
8,6,6,6,4,5,5,4,6,0,35.83
8,6,6,6,6,7,5,4,6,0,33.97
8,8,7,7,6,7,5,4,6,0,33.29
10,10,7,7,6,7,5,4,6,0,30.32
6,6,3,3,2,3,1,0,2,0,21.5
6,6,4,4,4,3,1,0,2,0,18.85
10,6,4,4,4,3,1,0,2,0,16.69
10,6,6,7,5,5,1,0,2,0,10.88
10,8,8,7,5,5,1,0,2,0,7.74
10,8,8,7,7,8,7,4,3,0,26.16
10,8,8,7,7,8,7,8,3,0,8.61
10,8,8,8,9,9,7,8,3,0,0.21
10,8,9,10,10,9,7,8,3,0,-6.75
10,8,9,10,10,9,7,8,7,0,27.68
10,8,9,10,10,9,9,10,7,0,22.58
10,8,9,10,10,10,11,11,7,0,29.61
11,11,9,10,10,10,11,11,7,0,32.2
13,13,9,10,10,10,11,11,7,0,31.76
11,11,7,8,8,8,9,9,7,0,30.66
11,11,10,9,8,8,9,9,7,0,36.44
11,14,12,12,8,8,9,9,7,0,-0.15
11,14,12,12,11,9,9,9,7,0,-0.33
11,14,12,12,11,11,11,9,7,0,4.12
11,14,12,12,12,13,12,9,7,0,-5.14
8,11,9,9,9,10,9,6,5,0,5.08
6,9,7,7,7,8,7,4,5,0,6.74
6,9,7,7,7,8,7,6,7,0,8.57
6,9,7,7,7,8,8,9,7,0,2.88
6,9,9,9,7,8,8,9,7,0,-4.97
6,9,9,9,9,10,8,9,7,0,-8.83
10,9,9,9,9,10,8,9,7,0,26.4
10,9,9,11,11,10,8,9,7,0,20.54
11,11,10,11,11,10,8,9,7,0,22.32
11,11,10,11,11,11,11,9,7,0,31.26
11,11,12,13,11,11,11,9,7,0,24.26
9,9,9,8,10,11,8,7,7,0,34.14
9,9,9,8,10,11,10,9,7,0,28.06
5,5,5,4,6,7,6,5,3,0,21.03
5,5,7,6,6,7,6,5,3,0,19.48
6,8,7,6,6,7,6,5,3,0,17.5
10,8,7,6,6,7,6,5,3,0,24.96
10,8,7,6,6,7,6,5,7,0,38.29
10,8,7,6,6,7,6,8,8,0,37.24
10,8,7,8,8,7,6,8,8,0,36.63
10,8,7,8,8,7,9,9,8,0,33.4
10,8,9,10,8,7,9,9,8,0,31.19
10,8,9,10,8,10,10,9,8,0,31.25
10,8,9,10,8,10,10,11,10,0,24.9
10,11,10,10,8,10,10,11,10,0,24.86
10,11,10,11,11,10,10,11,10,0,33.47
10,11,10,11,11,11,13,11,10,0,26.64
10,11,10,11,13,13,13,11,10,0,17.12
9,10,9,10,12,12,12,10,11,10,-8.65
12,11,9,10,12,12,12,10,11,10,3.33
11,10,10,11,11,11,11,9,10,0,39.52
11,11,12,12,11,11,11,9,10,0,37.67
7,7,8,8,7,7,7,5,6,0,37.82
7,7,8,8,7,7,7,8,7,0,37.55
7,7,8,8,9,8,8,8,7,0,37
10,8,8,8,9,8,8,8,7,0,40.82
10,9,9,10,9,8,8,8,7,0,40.47
10,9,9,10,9,10,9,9,7,0,31.84
10,11,11,10,9,10,9,9,7,0,23.83
0,0,0,0,0,0,0,0,0,0,19.2
2,3,2,2,1,1,1,0,0,0,28.51
2,3,2,2,3,3,1,0,0,0,27.77
2,3,2,2,3,3,5,0,0,0,19.52
2,3,2,2,3,3,5,2,2,0,24.76
2,3,3,5,3,3,5,2,2,0,13.41
2,3,3,5,3,3,5,6,2,0,1.64
2,3,3,5,4,6,5,6,2,0,-2.41
2,3,3,5,4,6,5,6,6,0,15.56
2,3,3,7,6,6,5,6,6,0,13.31
2,3,3,7,8,8,5,6,6,0,-1.23
4,5,3,7,8,8,5,6,6,0,-3.58
4,5,3,7,8,8,7,8,6,0,-7.57
4,5,3,7,10,10,7,8,6,0,-42.53
6,7,3,7,10,10,10,10,9,0,-52.85
6,7,3,7,12,12,10,10,9,0,-119.73
5,2,0,3,2,6,6,4,2,4,-63.98
3,1,1,1,0,4,4,2,0,2,-8.42
3,1,1,1,0,4,4,2,4,2,-7.09
2,0,0,2,1,3,3,1,3,1,3.34
2,0,0,2,1,3,3,5,3,1,-1.2
2,2,3,2,2,1,0,2,0,2,-0.63
2,2,3,2,2,1,0,3,3,2,4.84
2,2,3,3,3,3,0,3,3,2,-35.17
2,4,5,3,3,3,0,3,3,2,-58.85
5,5,5,3,3,3,0,3,3,2,-47.98
5,5,5,4,4,5,0,3,3,2,-52.89
5,5,5,5,6,6,0,3,3,2,-95.76
8,6,5,5,6,6,0,3,3,2,-117.69
8,6,6,7,7,6,0,3,3,2,-118.26
8,6,6,7,7,6,0,4,4,4,-143.36
8,8,8,7,7,6,0,4,4,4,-143.21
4,4,4,3,3,2,0,0,0,0,27
4,4,5,5,4,2,0,0,0,0,22.7
4,4,5,5,4,2,2,2,0,0,17.41
6,6,5,5,4,2,2,2,0,0,20.22
6,6,5,7,6,2,2,2,0,0,8.77
6,6,5,7,6,2,2,3,3,0,21.74
6,6,5,7,6,6,2,3,3,0,18.97
6,6,5,7,6,6,4,4,4,0,32.9
6,6,5,7,6,6,6,6,4,0,28.67
6,6,5,7,7,7,8,6,4,0,25.99
6,8,7,7,7,7,8,6,4,0,21.78
6,8,8,9,8,7,8,6,4,0,18.55
4,6,6,7,6,5,6,4,4,0,26.33
4,6,6,7,8,7,6,4,4,0,22.68
4,6,6,7,8,8,9,4,4,0,14.91
4,6,6,7,8,8,9,6,6,0,21.12
4,6,6,9,9,9,9,6,6,0,0.57
7,7,6,9,9,9,9,6,6,0,24.64
7,8,9,9,9,9,9,6,6,0,27.62
7,8,9,9,9,9,9,9,7,0,24.68
3,4,5,5,5,5,5,5,3,0,17.87
2,3,4,4,4,4,4,4,4,3,10.05
2,3,4,4,4,4,4,6,6,3,7.06
4,3,3,3,3,3,3,5,5,0,31.86
4,3,3,3,4,4,5,5,5,0,33.45
4,5,5,3,4,4,5,5,5,0,28.39
4,5,5,5,5,5,5,5,5,0,29.86
5,5,3,2,1,1,1,1,1,0,29.98
5,5,3,2,2,2,2,2,1,0,32.17
5,5,5,4,2,2,2,2,1,0,25.24
5,5,5,4,2,2,2,3,4,0,31.85
5,5,5,4,2,2,4,5,4,0,21.05
5,5,6,7,2,2,4,5,4,0,17.87
5,5,6,7,3,5,4,5,4,0,9.78
5,5,6,7,7,5,4,5,4,0,28.7
5,5,6,7,7,7,6,5,4,0,33.71
8,6,6,7,7,7,6,5,4,0,35.96
8,9,7,7,7,7,6,5,4,0,33.37
10,11,7,7,7,7,6,5,4,0,27.68
10,11,8,9,8,7,6,5,4,0,3.35
10,11,8,9,8,9,8,5,4,0,-4.38
10,11,11,10,8,9,8,5,4,0,20.09
10,11,11,10,8,9,8,7,6,0,24.33
10,11,11,10,10,11,8,7,6,0,24.66
10,11,11,10,10,11,10,9,6,0,23.65
10,11,12,12,11,11,10,9,6,0,19.64
9,10,11,11,10,10,9,8,8,0,36.65
12,11,11,11,10,10,9,8,8,0,42.36
12,13,13,11,10,10,9,8,8,0,39.98
12,13,13,12,12,11,9,8,8,0,36.53
12,13,13,12,12,11,9,8,10,10,-3.62
10,11,11,10,10,9,8,9,8,0,29.42
8,9,9,8,8,7,6,7,7,7,18.62
8,9,9,10,10,7,6,7,7,7,13.21
7,8,8,9,9,7,7,7,6,0,34.45
9,10,8,9,9,7,7,7,6,0,34.51
9,10,8,9,9,9,8,8,6,0,25.21
9,10,8,9,9,9,10,10,6,0,20.37
6,7,5,6,6,6,7,7,4,0,19.42
6,7,5,6,8,8,7,7,4,0,14.47
6,7,5,6,8,8,9,9,4,0,4.94
6,7,8,7,8,8,9,9,4,0,10.19
2,3,4,3,4,4,5,5,0,0,3.54
2,3,4,3,6,6,5,5,0,0,-6.15
2,3,4,3,6,6,8,6,0,0,-17.12
2,3,4,3,6,6,8,6,4,0,4.04
6,3,4,3,6,6,8,6,4,0,-6.66
6,3,4,3,7,9,8,6,4,0,-11.54
6,3,4,3,7,9,8,6,6,6,-25.97
6,7,4,3,7,9,8,6,6,6,-16.35
5,6,5,4,6,8,7,5,5,5,7.65
7,8,5,4,6,8,7,5,5,5,2.24
6,7,4,6,6,7,6,4,4,0,19.2
9,8,4,6,6,7,6,4,4,0,18.79
9,8,4,6,6,7,7,7,4,0,10.69
11,10,4,6,6,7,7,7,4,0,5.06
11,10,7,7,6,7,7,7,4,0,23.36
11,10,7,7,8,8,8,7,4,0,21.97
11,10,8,9,9,8,8,7,4,0,24.68
11,10,11,10,9,8,8,7,4,0,23.46
7,6,7,6,5,4,4,3,0,0,14.89
7,6,7,6,6,6,5,3,0,0,13.71
9,8,7,6,6,6,5,3,0,0,14.43
9,8,7,8,7,7,5,3,0,0,4.04
9,8,9,10,7,7,5,3,0,0,-1.13
10,10,10,10,7,7,5,3,0,0,-3.5
10,10,10,10,9,9,5,3,0,0,-0.59
9,9,9,9,8,8,4,2,2,0,10.75
9,9,9,11,10,8,4,2,2,0,4.32
9,9,9,11,10,8,8,2,2,0,2.5
8,8,8,10,9,7,7,2,3,0,18.87
8,8,8,12,11,7,7,2,3,0,4.7
8,8,8,12,11,7,7,4,5,0,17.83
8,8,8,12,11,7,7,7,6,0,20.6
8,8,8,12,11,9,9,7,6,0,21.66
6,6,6,10,9,7,7,5,6,0,22.8
8,7,7,10,9,7,7,5,6,0,30.25
8,9,9,10,9,7,7,5,6,0,30.46
10,10,10,10,9,7,7,5,6,0,35.59
10,10,11,11,11,7,7,5,6,0,31.42
10,10,11,11,11,9,9,5,6,0,29.53
10,10,11,11,11,9,9,8,7,0,35.04
8,8,9,9,9,7,7,6,7,0,38.66
9,10,10,9,9,7,7,6,7,0,37.43
9,10,10,9,9,7,8,9,7,0,27.08
7,8,8,7,7,5,6,7,6,6,12.07
7,8,10,9,7,5,6,7,6,6,-3.21
2,2,4,5,3,2,1,2,5,4,-5.43
4,4,4,5,3,2,1,2,5,4,0.5
4,5,4,4,8,4,1,4,4,4,-51.89
2,3,2,2,6,2,3,2,2,0,13.92
2,3,2,2,6,5,4,2,2,0,17.54
2,3,2,2,6,5,5,5,2,0,7.75
2,3,4,4,6,5,5,5,2,0,11.53
2,3,5,7,6,5,5,5,2,0,6.15
2,3,5,7,6,7,7,5,2,0,-2.37
5,4,5,7,6,7,7,5,2,0,13.01
4,3,4,6,5,6,6,4,4,0,29.48
4,3,4,6,5,6,6,5,7,0,22.68
8,3,4,6,5,6,6,5,7,0,18.98
8,3,4,6,5,8,8,5,7,0,0.03
8,3,4,8,7,8,8,5,7,0,0.36
8,3,4,8,9,9,9,5,7,0,-1.02
8,6,5,8,9,9,9,5,7,0,19.63
8,8,7,8,9,9,9,5,7,0,26.26
8,8,9,10,9,9,9,5,7,0,25.76
11,9,9,10,9,9,9,5,7,0,27.6
11,10,11,11,9,9,9,5,7,0,28.43
11,12,13,11,9,9,9,5,7,0,16.59
11,12,13,11,9,9,9,5,8,8,-66.03
11,12,13,11,10,11,10,5,8,8,-140.74
11,12,13,11,10,11,10,5,10,10,-181.56
11,12,13,11,12,13,10,5,10,10,-182.96
7,8,9,7,8,9,6,5,6,6,-5.83
6,7,8,6,7,8,5,6,6,6,0.13
8,7,7,5,6,7,7,7,8,0,36.4
8,7,7,5,6,7,9,9,8,0,29.94
8,7,7,7,8,7,9,9,8,0,33.54
8,7,7,7,10,9,9,9,8,0,36.04
4,3,3,3,6,5,5,5,4,0,29.69
5,5,4,3,6,5,5,5,4,0,25.24
5,5,5,6,6,5,5,5,4,0,39.22
5,5,5,6,7,7,6,5,4,0,34.81
5,5,5,6,7,7,7,8,4,0,22.73
7,6,6,6,7,7,7,8,4,0,27.67
8,8,7,6,7,7,7,8,4,0,27.16
9,9,9,6,7,7,7,8,4,0,21.72
9,9,9,9,8,7,7,8,4,0,25.34
11,10,10,9,8,7,7,8,4,0,28.57
11,10,10,9,8,8,9,9,4,0,20.3
7,6,6,5,4,4,5,5,0,0,11.74
7,6,6,6,6,5,5,5,0,0,11.54
8,8,7,6,6,5,5,5,0,0,9.64
8,8,7,6,7,7,6,5,0,0,7.71
10,10,7,6,7,7,6,5,0,0,2.78
10,10,8,8,8,7,6,5,0,0,0.75
10,10,8,8,8,7,8,7,0,0,-4.01
10,10,8,9,9,9,8,7,0,0,-7.25
10,10,8,9,9,9,10,9,0,0,-17.11
9,9,7,8,8,8,9,8,2,0,5.21
9,9,9,10,8,8,9,8,2,0,5.81
8,8,8,9,7,7,8,7,4,0,23.44
10,10,8,9,7,7,8,7,4,0,20.98
10,10,8,9,7,9,10,7,4,0,5.84
10,10,11,10,7,9,10,7,4,0,4.1
9,9,10,9,6,8,9,6,6,0,18.41
11,11,10,9,6,8,9,6,6,0,19.16
10,10,9,8,8,8,8,7,6,0,40.69
10,10,9,9,9,10,8,7,6,0,34.38
10,10,11,10,10,10,8,7,6,0,33.59
10,10,11,12,12,10,8,7,6,0,28.58
10,10,11,12,12,10,10,9,6,0,15.88
9,9,10,11,11,9,9,8,7,8,15.04
11,11,10,11,11,9,9,8,7,8,18.51
4,4,5,6,4,4,4,3,6,6,1.89
4,6,7,6,4,4,4,3,6,6,-7.6
0,0,0,0,0,0,0,0,0,0,19.2
2,3,3,0,0,0,0,0,0,0,23.22
2,3,3,1,1,1,1,0,0,0,29.29
2,3,3,3,3,1,1,0,0,0,27.09
2,3,3,3,3,1,3,2,0,0,15.47
2,3,3,3,3,4,4,2,0,0,23.15
2,3,3,5,5,4,4,2,0,0,16.74
5,4,3,5,5,4,4,2,0,0,21.45
5,4,3,5,6,6,5,2,0,0,13.18
5,4,6,6,6,6,5,2,0,0,10.04
5,4,6,6,6,6,5,2,4,0,15.08
5,4,6,6,6,6,5,5,5,0,36.7
5,4,6,6,6,6,6,6,7,0,35.56
5,4,6,6,6,6,8,8,7,0,24.85
5,4,6,7,7,8,8,8,7,0,27.09
5,4,6,9,9,8,8,8,7,0,17.53
1,0,2,5,5,4,4,4,3,0,12.09
1,0,2,5,6,6,5,4,3,0,0.54
1,0,2,5,7,7,7,4,3,0,-6.55
1,0,2,5,7,7,7,5,5,4,-22.5
2,3,2,5,7,7,7,5,5,4,-18.69
6,3,2,5,7,7,7,5,5,4,3.45
5,3,4,4,6,6,6,4,4,0,20.35
5,5,5,5,6,6,6,4,4,0,35.58
5,6,7,6,6,6,6,4,4,0,34.89
5,6,7,6,6,6,6,6,6,0,36.62
5,6,9,8,6,6,6,6,6,0,26.67
8,7,9,8,6,6,6,6,6,0,32.38
4,3,5,4,2,2,2,2,2,0,24.79
5,6,5,4,2,2,2,2,2,0,26.51
4,4,4,3,2,3,4,1,2,2,8.22
4,4,4,5,4,3,4,1,2,2,10.25
6,6,4,5,4,3,4,1,2,2,-0.98
5,5,3,4,3,2,3,4,1,0,8.78
5,5,3,4,4,4,4,4,1,0,12.9
5,5,3,4,4,4,4,4,5,0,33.12
5,5,7,4,4,4,4,4,5,0,35.34
9,8,8,7,8,6,7,4,5,0,28.77
9,9,9,9,8,6,7,4,5,0,30.37
9,9,9,9,8,6,7,7,6,0,36.78
9,9,9,9,8,8,9,7,6,0,40.29
11,10,10,9,8,8,9,7,6,0,40.59
11,10,10,9,9,10,10,7,6,0,39.04
12,12,11,9,9,10,10,7,6,0,36.96
12,12,11,10,12,10,10,7,6,0,23.69
11,11,10,9,11,9,9,6,8,0,20.92
9,9,6,5,7,9,10,8,5,0,12.3
11,11,6,5,7,9,10,8,5,0,8.07
11,11,6,8,8,9,10,8,5,0,6.2
11,11,9,9,8,9,10,8,5,0,24.19
7,7,5,5,4,5,6,4,1,0,15.62
7,7,5,6,6,6,6,4,1,0,10.14
7,7,7,8,6,6,6,4,1,0,12.4
9,8,8,8,6,6,6,4,1,0,15.03
10,10,9,8,6,6,6,4,1,0,10.09
9,9,8,7,5,5,5,3,3,0,22.63
13,9,8,7,5,5,5,3,3,0,20.19
13,11,10,7,5,5,5,3,3,0,12.52
13,11,10,7,7,6,6,3,3,0,19.76
13,11,10,7,7,6,6,5,5,0,33.55
9,7,6,3,3,2,2,1,1,0,22.84
9,7,6,3,3,2,3,3,2,0,25.3
9,7,6,3,4,4,4,3,2,0,21.3
9,7,6,7,4,4,4,3,2,0,18.49
9,7,6,7,5,5,6,3,2,0,21.26
9,7,6,7,6,8,6,3,2,0,7.72
8,6,5,6,5,7,5,2,4,0,9.46
8,7,7,7,5,7,5,2,4,0,11.36
8,7,7,8,8,7,5,2,4,0,16.69
8,7,7,8,8,7,5,5,5,0,37.71
9,9,8,8,8,7,5,5,5,0,35.75
9,10,8,8,8,8,5,7,6,8,-31.15
11,12,8,8,8,8,5,7,6,8,-37.13
10,11,7,7,7,7,7,7,5,7,-11.42
8,9,5,5,5,5,5,5,6,6,16.31
8,9,8,6,5,5,5,5,6,6,17.19
8,9,8,8,7,5,5,5,6,6,16.89
8,10,10,9,7,5,5,5,6,6,11.44
7,9,9,8,6,5,5,6,5,0,29.08
7,9,9,8,7,8,5,6,5,0,6.54
7,9,9,8,7,8,5,6,7,7,-18.35
7,9,9,8,7,8,5,8,8,8,-88.64
7,9,9,8,7,8,5,9,9,10,-142.33
5,7,7,6,5,6,7,7,7,8,-20.64
5,7,7,6,7,8,7,7,7,8,-18.82
5,7,7,6,7,8,8,8,9,8,-24.68
5,7,7,8,9,8,8,8,9,8,-25.28
5,7,7,8,9,9,10,9,9,8,-27.98
6,6,5,6,7,7,8,7,7,6,18.67
9,7,5,6,7,7,8,7,7,6,18.74
8,6,8,5,6,6,7,6,6,0,31.74
8,6,8,5,7,8,8,6,6,0,4.37
9,9,8,5,7,8,8,6,6,0,11.21
11,11,8,5,7,8,8,6,6,0,6.4
11,11,8,5,7,8,8,9,7,0,6.88
13,13,8,5,7,8,8,9,7,0,-3.11
13,13,8,5,7,8,10,11,7,0,-18.8
13,13,8,5,7,8,10,11,8,8,-64.2
13,13,8,5,10,9,10,11,8,8,-145.16
13,13,8,5,12,11,10,11,8,8,-150.4
10,10,5,6,9,8,7,8,5,0,4.77
10,10,7,8,9,8,7,8,5,0,13.45
10,10,7,8,9,8,7,8,8,8,14.65
10,10,7,8,9,10,9,8,8,8,13
9,9,8,9,8,9,8,7,7,0,37.09
9,9,8,9,8,9,9,9,8,0,36.78
9,9,8,10,10,10,9,9,8,0,31.9
9,9,8,10,10,12,11,9,8,0,21.81
9,10,11,10,10,12,11,9,8,0,25.39
6,7,8,7,7,9,8,6,6,0,31.63
8,9,8,7,7,9,8,6,6,0,33.55
8,9,8,7,7,9,8,8,8,0,36.99
11,10,8,7,7,9,8,8,8,0,40.77
11,10,8,8,10,9,8,8,8,0,39.24
7,6,4,4,6,5,4,4,4,0,36.53
7,6,4,4,6,5,5,5,6,0,36.81
7,6,5,7,6,5,5,5,6,0,36.21
7,7,8,7,6,5,5,5,6,0,40.03
3,3,4,3,2,1,1,1,2,0,32.93
5,5,4,3,2,1,1,1,2,0,31.46
5,5,4,3,3,3,2,1,2,0,31.12
5,5,4,3,3,5,4,1,2,0,28.19
7,7,4,3,3,5,4,1,2,0,23.3
7,7,4,3,3,5,4,4,3,0,27.36
7,7,4,3,3,5,5,5,5,0,28.75
7,7,5,6,3,5,5,5,5,0,11.85
7,7,7,8,3,5,5,5,5,0,8.08
9,9,7,8,3,5,5,5,5,0,5.37
9,9,10,9,3,5,5,5,5,0,13.87
11,11,10,9,3,5,5,5,5,0,8.44
11,11,12,11,3,5,5,5,5,0,7.86
11,11,12,11,3,5,6,6,7,0,8.68
11,11,12,11,3,5,8,8,7,0,0.84
11,11,12,11,3,5,8,10,9,0,-12.99
0,0,0,0,0,0,0,0,0,0,19.2
0,0,0,0,1,2,1,0,0,0,32.5
1,1,1,1,1,2,1,0,0,0,32.23
1,1,1,1,1,2,3,3,3,0,31.33
1,1,1,1,3,4,3,3,3,0,23.87
1,2,3,2,3,4,3,3,3,0,21.2
1,2,3,2,3,4,3,5,5,0,8.39
3,4,3,2,3,4,3,5,5,0,12.27
3,4,3,2,3,4,6,6,5,0,9.22
3,4,3,4,5,4,6,6,5,0,6.79
3,4,3,4,5,7,7,6,5,0,2.6
3,4,3,7,8,8,8,6,5,0,-4.63
3,4,3,7,8,8,8,8,7,0,-3.34
3,4,3,7,8,8,10,10,7,0,-21.66
3,5,6,7,8,8,10,10,7,0,-14.14
6,6,6,7,8,8,10,10,7,0,19.4
8,8,6,7,8,8,10,10,7,0,16.76
11,9,6,7,8,8,10,10,7,0,18.88
11,9,6,7,9,11,10,10,7,0,14.93
7,5,2,3,5,7,6,6,3,0,6.6
7,5,2,3,5,7,8,8,3,0,-7.96
7,5,2,3,5,7,8,8,5,4,-22.19
7,5,2,3,5,7,8,8,7,6,-36.68
5,3,3,2,3,5,6,6,5,4,3.7
5,5,5,2,3,5,6,6,5,4,0.89
3,3,3,3,2,3,4,4,3,0,32.12
